Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/04/2022,34616950,842286935,7232050,182330412
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/04/2023,11541450,346190452,7352625,220528788
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/04/2024,3519250,91540750,3518900,91531650
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/04/2025,1173330,30910696,1171565,30870123
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/05/2019,2920600,51873884,2920400,51870084
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/05/2020,4044950,76095957,4043900,76073438
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/05/2021,17137355,322613525,10811105,203207978
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/05/2022,3695225,104022581,1011405,26861431
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/05/2023,4202230,126066603,3495100,104853000
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/05/2024,3317300,86169650,3316600,86151450
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/05/2025,5965370,155848560,5909745,154197882
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/06/2019,2625700,50705452,2625700,50705452
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/06/2020,6285250,116234225,5414500,94440843
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/06/2021,8854795,167108568,4095005,79155556
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/06/2022,4264725,105514097,66475,1658807
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/06/2023,6022105,180594396,5934865,177977895
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/06/2024,5014440,131270293,4942450,129286606
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/06/2025,4635480,120586904,4161270,108236322
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/07/2019,8518105,153275433,8016170,141271797
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/07/2020,3433150,63101893,3251150,59193443
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/07/2021,7138015,139115781,3447150,68331226
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/07/2022,21687795,542829086,8631745,215784186
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/07/2023,2288410,68568882,2288410,68568882
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/07/2024,4359455,115261646,3560890,94444631
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/07/2025,3910560,109874791,3905655,109754181
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/08/2019,4211050,71014375,4060550,68758471
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/08/2020,4859400,81739972,2564800,45788812
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/08/2021,11733750,226110243,4148550,80815093
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/08/2022,5365965,137118946,1357380,34262871
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/08/2023,6467380,194021400,6466950,194008500
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/08/2024,4744835,123763913,4180105,109003902
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/08/2025,6490200,180714336,6481465,180486797
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/09/2019,1620500,29204000,1444450,26035100
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/09/2020,4618950,78794657,2097550,39619577
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/09/2021,8490735,176851500,4938545,103846960
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/09/2022,9901315,250911598,1701070,44433302
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/09/2023,4453125,133496141,4450725,133427117
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/09/2024,6980120,181926960,4640255,121013450
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/09/2025,4323190,120882141,4306720,120574159
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/10/2019,2521355,44063008,1943275,33656398
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/10/2020,5873080,102576387,4202880,73932667
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/10/2021,8793520,172109784,3043395,60502035
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/10/2022,21815500,568168300,9749600,253002050
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/10/2023,3189080,92118250,3184855,91991500
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/10/2024,5871885,152651154,5851210,152127758
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/11/2019,5179650,92788902,5179650,92788902
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/11/2020,8166200,142125908,3549000,65409557
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/11/2021,15478290,333607639,7208250,149235090
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/11/2022,10546070,274918163,3527280,92231063
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/11/2023,2719855,74970150,2619050,71946000
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/11/2024,4163400,108546584,4099695,106848599
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/12/2019,6617610,100798777,6538350,99358266
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/12/2020,6095510,115974489,953680,19217518
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/12/2021,6733335,139563479,1468640,32047517
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/12/2022,3472350,90281100,1422050,36973300
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/12/2023,4184640,107787200,4184250,107776200
ANTIBIOTICO + ANTIFUNGICO CREMA,Total Descripción,01/12/2024,4750520,123480551,4747520,123411202
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/01/2019,2381000,74647930,2375050,74558756
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/01/2020,4732505,148543779,2345000,73773411
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/01/2021,3560155,134664877,957950,36266584
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/01/2022,10790030,461021127,3090980,134040515
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/01/2023,9722065,524333424,374615,20201124
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/01/2024,1247750,61349050,1111950,54667550
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/01/2025,537350,26160660,71125,3267827
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/02/2019,417900,13657000,367500,11943400
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/02/2020,813400,25701437,700350,22126662
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/02/2021,372400,15252008,12600,500208
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/02/2022,5003120,220098072,109045,4760975
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/02/2023,3786090,203948339,1556800,83755455
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/02/2024,465500,22839600,449050,22003450
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/02/2025,937855,46164139,1255,53739
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/03/2019,1619050,49653150,1193500,35431200
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/03/2020,3072650,110679709,891450,31630258
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/03/2021,1377465,52306735,946615,36477437
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/03/2022,8144615,357116947,206925,9095685
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/03/2023,4298360,231897198,2120300,114369108
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/03/2024,1385050,67930671,1222665,59950009
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/03/2025,1757350,86104550,793800,38899700
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/04/2019,701750,23779000,699650,23700600
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/04/2020,1447250,56976474,939050,36186648
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/04/2021,31850,1342718,3500,150500
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/04/2022,17092250,818747042,1764350,85270626
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/04/2023,3399450,183462927,920070,49671461
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/04/2024,284550,13906900,240800,11730950
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/04/2025,497195,25169488,111140,5990293
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/05/2019,1159500,36254123,1040250,32262123
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/05/2020,539485,20990611,228250,8426857
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/05/2021,1283400,50303169,1175835,46102302
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/05/2022,2202920,109725083,528500,26003250
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/05/2023,2391600,128785200,783650,42108150
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/05/2024,274050,12627650,184800,8244600
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/05/2025,861335,46507849,594285,32087149
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/06/2019,1014650,33492550,965300,31836700
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/06/2020,2400385,92246202,1896180,73105065
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/06/2021,51660,2049457,5110,96807
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/06/2022,3121495,156578909,682545,33751491
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/06/2023,1888995,101875240,1400,55552
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/06/2024,264950,12247200,154350,6815900
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/06/2025,775555,41864968,545085,29419588
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/07/2019,384040,12745265,381585,12689798
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/07/2020,1154905,42140136,867300,33320336
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/07/2021,1345750,53172175,834050,32855550
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/07/2022,13625620,668712946,3179370,155078296
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/07/2023,2012490,108669591,340,13491
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/07/2024,663250,27964300,448700,17782800
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/07/2025,220155,11872718,44450,2392474
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/08/2019,1081500,33079068,1078000,32967068
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/08/2020,1440925,54631383,241475,9155664
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/08/2021,2108565,90337695,1256500,53736078
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/08/2022,4343130,214695336,417495,20222456
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/08/2023,1607200,86648800,800800,43103200
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/08/2024,1017450,42680400,692650,29125950
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/08/2025,210700,11377800,8050,434700
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/09/2019,746550,24540292,745150,24481492
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/09/2020,1509895,57058918,278430,10687620
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/09/2021,5421850,221765600,700350,30104550
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/09/2022,3695190,183549698,605795,30142442
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/09/2023,2318400,112776300,77000,4158000
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/09/2024,622300,30100700,357700,17520300
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/09/2025,669200,35650650,359450,19064150
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/10/2019,3875250,119212492,2166150,66823276
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/10/2020,1529465,58263162,252315,10016460
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/10/2021,6599085,263060262,732565,29938963
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/10/2022,11318455,609322440,4343500,233551500
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/10/2023,2665260,143846673,2661770,143688282
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/10/2024,754995,36745555,486500,23589300
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/11/2019,1931100,62236794,625100,20342213
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/11/2020,388500,15150078,3500,143500
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/11/2021,9247125,374371931,3393735,139844586
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/11/2022,8364725,446075735,605800,32624760
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/11/2023,171955,9270870,167650,9038400
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/11/2024,671715,32777520,355600,17277400
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/12/2019,1717100,54888881,253050,8297100
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/12/2020,2415560,90793698,2081660,77996904
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/12/2021,2457455,105633724,567380,24381964
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/12/2022,6870850,370290900,793800,42865200
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/12/2023,647150,34111700,606900,31938200
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Total Descripción,01/12/2024,1179150,57778350,1127700,55257300
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/01/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/01/2020,1718640,45443160,1718640,45443160
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/01/2021,1972440,55598315,1125720,31583235
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/01/2022,12094735,401535209,2938320,95108280
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/01/2023,11604510,531928573,871830,39989293
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/01/2024,1339380,54476100,1339380,54476100
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/01/2025,825345,32940315,6345,196695
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/02/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/02/2020,1106280,29468124,1049580,27937224
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/02/2021,504695,14543206,258600,7545360
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/02/2022,4957760,167037818,285565,9478030
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/02/2023,3292835,150249896,1630440,74594772
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/02/2024,1035720,38689560,1035720,38689560
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/02/2025,1137780,41370840,395640,12660480
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/03/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/03/2020,1204560,32815667,346500,9765630
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/03/2021,2699065,76032254,938700,26591187
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/03/2022,5822055,197585452,24935,782447
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/03/2023,5694925,261432855,3642385,167016015
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/03/2024,223375,8539435,134175,4972715
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/03/2025,791280,26121060,30240,997920
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/04/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/04/2020,1204560,33270656,216720,5758250
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/04/2021,46690,1332125,6420,172779
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/04/2022,20764800,808928524,3685500,139629779
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/04/2023,4309300,197805946,2422855,111049019
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/04/2024,727020,25318440,691740,23892120
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/04/2025,1094345,38317125,376145,14616525
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/05/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/05/2020,114880,3245969,29960,744239
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/05/2021,4147920,120660828,235620,6867290
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/05/2022,2049790,80253323,1103555,42956517
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/05/2023,3122505,143194230,1496880,68415480
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/05/2024,86955,3200905,64260,2298240
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/05/2025,553140,24338160,553140,24338160
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/06/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/06/2020,93020,2744490,17235,400886
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/06/2021,78120,2574332,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/06/2022,3168010,123683236,522805,20854035
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/06/2023,2754110,126034527,519925,23724054
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/06/2024,215460,7146720,199080,6491520
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/06/2025,142400,6265600,121230,5334120
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/07/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/07/2020,1218445,34747110,922345,26136446
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/07/2021,517675,13765622,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/07/2022,13243625,500140381,2626845,99108263
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/07/2023,1446480,66425940,1446480,66425940
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/07/2024,656495,21394443,544320,16917768
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/07/2025,197550,8484520,142380,6113520
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/08/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/08/2020,1214640,34470617,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/08/2021,1409940,46049220,1300630,42444510
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/08/2022,3963650,158246411,475020,19279260
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/08/2023,855055,39178048,854615,39160648
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/08/2024,1007390,31654466,914150,27960650
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/08/2025,441065,16729658,190160,5710140
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/09/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/09/2020,1265040,35942711,36540,1025600
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/09/2021,3184020,97587756,922320,29522354
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/09/2022,3461675,137542952,590940,23737140
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/09/2023,2076480,95182920,1799280,82431720
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/09/2024,606060,21639240,606060,21639240
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/09/2025,532915,22631703,482265,20405228
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/10/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/10/2020,1346940,38564559,25200,781200
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/10/2021,6944445,216360735,1506530,47221027
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/10/2022,13108720,600469300,3613680,164717280
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/10/2023,1561140,65872800,1174320,48079080
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/10/2024,1249680,43163362,1244515,43002122
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/11/2019,677880,18350640,677880,18350640
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/11/2020,60480,1804320,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/11/2021,12360120,385299541,2722355,84532861
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/11/2022,8409250,373761909,1184325,53908671
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/11/2023,418320,16823520,405720,16259040
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/11/2024,454860,16231320,452340,16130520
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/12/2019,1721160,42389147,1721160,42389147
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/12/2020,2454480,66467869,399420,10795929
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/12/2021,1992780,65721485,472770,15579466
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/12/2022,4748940,216863640,890820,40977720
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/12/2023,695520,28040040,694260,27982080
ANTIBIOTICO SOLUCIONES INYECTABLE 3,Total Descripción,01/12/2024,333900,11961180,333900,11961180
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/01/2019,947195,94858758,210200,21072940
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/01/2020,2052770,206915705,1771200,175402463
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/01/2021,1665085,147009294,1664880,147009290
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/01/2022,4896445,491318349,2688190,272011993
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/01/2023,6992930,839592268,1377190,165301455
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/01/2024,2442415,290517165,2442030,290482130
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/01/2025,1728265,207151692,1727275,207034774
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/02/2019,971765,110175870,232000,25925508
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/02/2020,1394400,132262131,1144600,109321121
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/02/2021,265070,24295126,263745,24194751
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/02/2022,1677315,167531915,592905,62367251
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/02/2023,2980300,357183275,964725,115672375
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/02/2024,1118770,134037510,933410,111794310
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/02/2025,1893295,226441976,1889960,226012126
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/03/2019,1422495,142747092,243290,24166717
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/03/2020,888600,96534909,720400,79082492
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/03/2021,155800,14292400,155600,14268800
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/03/2022,1118625,117615301,398020,43841291
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/03/2023,6718110,806136561,2317280,278037870
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/03/2024,2110390,251954083,1971150,235251667
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/03/2025,1538935,184856181,1501690,180386781
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/04/2019,1415045,155640866,1219555,133016688
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/04/2020,1723400,179063767,1684200,174074019
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/04/2021,1241775,90495903,1241340,90495894
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/04/2022,4401460,488282183,973660,113696727
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/04/2023,3301500,396518530,1386725,166314278
