Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIACIDO SUSPENSION,Cliente 8,01/02/2026,73027,4204978,53264,3826662
ANTIACIDO SUSPENSION,Cliente 8,01/03/2026,39398,1909992,57982,1993441
ANTIACIDO SUSPENSION,Cliente 8,01/04/2026,87403,5596901,49481,3639151
ANTIACIDO SUSPENSION,Cliente 8,01/05/2026,39686,2318147,44031,1874842
ANTIACIDO SUSPENSION,Cliente 8,01/06/2026,23498,1377567,33667,1534301
ANTIACIDO SUSPENSION,Cliente 8,01/07/2026,36836,2128398,53642,1655395
ANTIACIDO SUSPENSION,Cliente 8,01/08/2026,21608,1233638,41964,1297324
ANTIACIDO SUSPENSION,Cliente 8,01/09/2026,53243,3135953,48878,3011761
ANTIACIDO SUSPENSION,Cliente 8,01/10/2026,35544,1968340,47995,2104828
ANTIACIDO SUSPENSION,Cliente 8,01/11/2026,35150,2128707,42280,2126566
ANTIACIDO SUSPENSION,Cliente 8,01/12/2026,43574,2545096,43013,2024985
ANTIACIDO SUSPENSION,Cliente 8,01/01/2027,54890,3285584,56838,3164037
ANTIACIDO SUSPENSION,Cliente 8,01/02/2027,63326,3555549,59367,2973791
ANTIACIDO SUSPENSION,Cliente 8,01/03/2027,55750,3083253,64085,3056558
ANTIACIDO SUSPENSION,Cliente 8,01/04/2027,65436,3948684,55584,2845828
ANTIACIDO SUSPENSION,Cliente 8,01/05/2027,48666,2877109,50134,2559919
ANTIACIDO SUSPENSION,Cliente 8,01/06/2027,27318,1616916,39770,1745096
ANTIACIDO SUSPENSION,Cliente 8,01/07/2027,63331,3824532,59745,3359388
ANTIACIDO SUSPENSION,Cliente 8,01/08/2027,43501,2648859,48067,2581509
ANTIACIDO SUSPENSION,Cliente 8,01/09/2027,57493,3369797,54981,2728902
ANTIACIDO SUSPENSION,Cliente 9,01/10/2025,67544,3429662,36491,2056178
ANTIACIDO SUSPENSION,Cliente 9,01/11/2025,25052,1429715,20812,1081696
ANTIACIDO SUSPENSION,Cliente 9,01/12/2025,19154,1102919,16542,903309
ANTIACIDO SUSPENSION,Cliente 9,01/01/2026,17458,838507,6473,358036
ANTIACIDO SUSPENSION,Cliente 9,01/02/2026,44364,2528094,11456,655519
ANTIACIDO SUSPENSION,Cliente 9,01/03/2026,129222,7022185,38926,2037541
ANTIACIDO SUSPENSION,Cliente 9,01/04/2026,44945,2407576,46185,2556527
ANTIACIDO SUSPENSION,Cliente 9,01/05/2026,33749,1983410,29609,1676684
ANTIACIDO SUSPENSION,Cliente 9,01/06/2026,50876,2934296,34229,1837877
ANTIACIDO SUSPENSION,Cliente 9,01/07/2026,39421,2097474,35508,1971017
ANTIACIDO SUSPENSION,Cliente 9,01/08/2026,44853,2569794,38312,2084281
ANTIACIDO SUSPENSION,Cliente 9,01/09/2026,13277,698814,9044,513462
ANTIACIDO SUSPENSION,Cliente 9,01/10/2026,64842,3306649,36808,2056178
ANTIACIDO SUSPENSION,Cliente 9,01/11/2026,25052,1429715,20622,1081696
ANTIACIDO SUSPENSION,Cliente 9,01/12/2026,19154,1102919,16273,903309
ANTIACIDO SUSPENSION,Cliente 9,01/01/2027,17458,838507,6207,358036
ANTIACIDO SUSPENSION,Cliente 9,01/02/2027,44364,2528094,11210,655519
ANTIACIDO SUSPENSION,Cliente 9,01/03/2027,129222,7022185,38702,2037541
ANTIACIDO SUSPENSION,Cliente 9,01/04/2027,44945,2407576,45980,2556527
ANTIACIDO SUSPENSION,Cliente 9,01/05/2027,33749,1983410,29423,1676684
ANTIACIDO SUSPENSION,Cliente 9,01/06/2027,50876,2934296,34060,1837877
ANTIACIDO SUSPENSION,Cliente 9,01/07/2027,39421,2097474,35354,1971017
ANTIACIDO SUSPENSION,Cliente 9,01/08/2027,44853,2569794,38172,2084281
ANTIACIDO SUSPENSION,Cliente 9,01/09/2027,13277,698814,8916,513462
ANTIACIDO SUSPENSION,Cliente Otros,01/10/2025,88862,4778001,36429,2683633
ANTIACIDO SUSPENSION,Cliente Otros,01/11/2025,84711,4525762,30705,2264481
ANTIACIDO SUSPENSION,Cliente Otros,01/12/2025,83384,4420910,26519,2019156
ANTIACIDO SUSPENSION,Cliente Otros,01/01/2026,119172,6160263,38292,2751964
ANTIACIDO SUSPENSION,Cliente Otros,01/02/2026,104105,5514986,21454,1993695
ANTIACIDO SUSPENSION,Cliente Otros,01/03/2026,136360,7044654,18372,1773928
ANTIACIDO SUSPENSION,Cliente Otros,01/04/2026,160517,8555372,75662,5033172
ANTIACIDO SUSPENSION,Cliente Otros,01/05/2026,113507,6129941,75781,4805764
ANTIACIDO SUSPENSION,Cliente Otros,01/06/2026,98466,5359953,60714,3967461
ANTIACIDO SUSPENSION,Cliente Otros,01/07/2026,83189,4231207,47254,3242586
ANTIACIDO SUSPENSION,Cliente Otros,01/08/2026,82732,4518008,45455,3335708
ANTIACIDO SUSPENSION,Cliente Otros,01/09/2026,81014,4392469,33411,2531902
ANTIACIDO SUSPENSION,Cliente Otros,01/10/2026,90207,4806753,31939,2683633
ANTIACIDO SUSPENSION,Cliente Otros,01/11/2026,84711,4525762,26216,2264481
ANTIACIDO SUSPENSION,Cliente Otros,01/12/2026,83384,4420910,22029,2019156
ANTIACIDO SUSPENSION,Cliente Otros,01/01/2027,119172,6160263,33803,2751964
ANTIACIDO SUSPENSION,Cliente Otros,01/02/2027,104105,5514986,16964,1993695
ANTIACIDO SUSPENSION,Cliente Otros,01/03/2027,136360,7044654,13883,1773928
ANTIACIDO SUSPENSION,Cliente Otros,01/04/2027,160517,8555372,71172,5033172
ANTIACIDO SUSPENSION,Cliente Otros,01/05/2027,113507,6129941,71291,4805764
ANTIACIDO SUSPENSION,Cliente Otros,01/06/2027,98466,5359953,56224,3967461
ANTIACIDO SUSPENSION,Cliente Otros,01/07/2027,83189,4231207,42765,3242586
ANTIACIDO SUSPENSION,Cliente Otros,01/08/2027,82732,4518008,40965,3335708
ANTIACIDO SUSPENSION,Cliente Otros,01/09/2027,81014,4392469,28921,2531902
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/10/2025,647148,18635843,366293,12363480
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/11/2025,429140,9093979,558198,16671685
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/12/2025,156539,4083909,640369,16628076
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/01/2026,1074762,25708426,280808,8758564
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/02/2026,382669,11095354,527365,13786773
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/03/2026,1024332,24106863,435813,11674238
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/04/2026,949796,28416862,626962,17158479
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/05/2026,179554,6519964,518455,14401475
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/06/2026,73662,2493753,392701,10803359
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/07/2026,546973,13329820,420684,11282216
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/08/2026,277423,6246455,397418,10293240
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/09/2026,665109,18463940,459108,12666026
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/10/2026,734891,20788616,538121,13989533
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/11/2026,513419,11400691,741185,18804315
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/12/2026,237491,6272656,608601,15523838
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/01/2027,1152518,27802551,458127,11230838
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/02/2027,457355,13097752,524459,13335186
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/03/2027,1096071,26021634,453783,11495228
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/04/2027,1018702,30247835,476032,13981356
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/05/2027,245740,8270807,562074,14837852
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/06/2027,137235,4167972,294245,8735373
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/07/2027,608036,14930768,415609,11226434
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/08/2027,336076,7777340,330683,9118930
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/09/2027,721447,19927827,455971,12604715
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/10/2025,565944,17417677,531654,16449213
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/11/2025,365501,13275348,387388,11823835
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/12/2025,527215,15699354,278590,5271335
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/01/2026,366670,12081367,401581,8011581
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/02/2026,314127,9520094,292702,4992905
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/03/2026,668598,18863146,280424,5793641
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/04/2026,446851,15519416,436352,9539708
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/05/2026,154749,6239034,289713,5364817
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/06/2026,298552,10948345,177761,6048216
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/07/2026,758340,20966987,423890,14445187
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/08/2026,170318,7564858,286857,7202012
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/09/2026,215019,7369532,402960,6994725
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/10/2026,581730,17417677,704530,16449213
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/11/2026,380729,13275348,470273,11823835
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/12/2026,541904,15699354,233562,5271335
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/01/2027,380840,12081367,336674,8011581
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/02/2027,327795,9520094,261572,4992905
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/03/2027,681783,18863146,235100,5793641
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/04/2027,459570,15519416,390829,9539708
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/05/2027,167018,6239034,250977,5364817
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/06/2027,310387,10948345,227378,6048216
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/07/2027,769756,20966987,553428,14445187
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/08/2027,181330,7564858,277093,7202012
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/09/2027,225642,7369532,337830,6994725
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/10/2025,1656020,39237631,836531,25633187
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/11/2025,2221703,53300121,734338,12816881
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/12/2025,219807,6866881,41099,1986413
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/01/2026,2345538,58243293,1184746,27897306
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/02/2026,581511,16903316,687072,15357867
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/03/2026,347090,12811418,254802,6762278
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/04/2026,2382722,60131888,557978,15289059
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/05/2026,470940,12664082,330027,7386024
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/06/2026,619926,18438768,509201,13134384
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/07/2026,1392108,39025442,571004,14887311
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/08/2026,1592502,40593418,1205396,30900307
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/09/2026,711870,21787565,718704,19416998
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/10/2026,1634351,39806697,987281,25633187
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/11/2026,2200035,53869186,627572,12816881
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/12/2026,198138,7435946,85401,1986413
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/01/2027,2323870,58812359,1182809,27897306
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/02/2027,559842,17472381,672414,15357867
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/03/2027,325422,13380483,269304,6762278
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/04/2027,2361053,60700954,549797,15289059
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/05/2027,449272,13233147,332325,7386024
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/06/2027,598258,19007834,510084,13134384
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/07/2027,1370440,39594508,569319,14887311
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/08/2027,1570834,41162484,1206651,30900307
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/09/2027,690202,22356630,718151,19416998
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/10/2025,63217,7678118,241239,1565459
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/11/2025,587279,22672212,800726,26303211
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/12/2025,1214525,40776666,1741944,46209046
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/01/2026,18290,6293760,732400,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/02/2026,108194,7933633,815848,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/03/2026,173840,8076396,830402,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/04/2026,262544,12528945,949715,7208459
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/05/2026,1111855,38105633,1809564,41201379
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/06/2026,193891,8656196,917783,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/07/2026,63419,6357063,791082,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/08/2026,1138901,43392164,1796033,31697561
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/09/2026,774074,32620235,1524031,30005018
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/10/2026,63217,10127524,841726,2644819
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/11/2026,587279,25121619,1389149,22033308
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/12/2026,1214525,43226072,2121240,55657640
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/01/2027,18290,8743166,992972,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/02/2027,108194,10383040,1046997,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/03/2027,173840,10525802,1066818,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/04/2027,262544,14978352,1194703,3212590
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/05/2027,1111855,40555039,2058522,47190987
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/06/2027,193891,11105603,1167428,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/07/2027,63419,8806470,1040379,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/08/2027,1138901,45841571,2045001,52925115
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/09/2027,774074,35069642,1772873,44418710
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/10/2025,944546,24545305,830771,23531401
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/11/2025,498351,12904551,443028,12194916
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/12/2025,1076181,25642787,736657,20708847
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/01/2026,791287,19531988,460034,18085031
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/02/2026,764158,19151067,449369,17275061
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/03/2026,963849,23939575,473655,22321556
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/04/2026,712466,18609968,717045,17470814
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/05/2026,1207963,29721245,669531,26793875
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/06/2026,1186753,30916065,846334,25987593
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/07/2026,1107563,28383062,863034,26283773
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/08/2026,1133823,29586439,961337,25280670
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/09/2026,1135282,29460562,990822,22603822
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/10/2026,1076765,27979448,934268,26788156
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/11/2026,630571,16338695,450781,15451671
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/12/2026,1208401,29076931,852227,23965602
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/01/2027,923506,22966132,742092,21341786
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/02/2027,896377,22585211,687790,20531817
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/03/2027,1096069,27373719,937978,25578311
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/04/2027,844686,22044112,652034,20727569
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/05/2027,1340183,33155389,1109723,30050630
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/06/2027,1318973,34350209,1025813,29244348
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/07/2027,1239783,31817206,1038078,29540528
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/08/2027,1266042,33020583,970867,28537425
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/09/2027,1267501,32894705,853111,25860577
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/10/2025,278727,6645397,257882,8096001
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/11/2025,518501,10707565,277694,7023692
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/12/2025,203079,5913987,156309,7146192
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/01/2026,329564,7342006,366710,10305504
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/02/2026,131619,3382483,141889,5675065
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/03/2026,366635,8529426,255809,7713153
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/04/2026,344443,8454015,207180,6768714
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/05/2026,271351,7118685,290305,9872400
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/06/2026,517470,11345524,458016,12097456
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/07/2026,365451,8138161,352318,9737842
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/08/2026,107628,2414510,142010,5150581
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/09/2026,322576,7544384,284166,8684233
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/10/2026,278727,6817420,249883,8639711
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/11/2026,518501,11532850,252491,7567402
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/12/2026,203079,5124152,198537,7689902
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/01/2027,329564,7406403,356140,10849214
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/02/2027,131619,3180275,151724,6218775
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/03/2027,366635,8723919,255305,8256864
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/04/2027,344443,9105608,188377,7312424
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/05/2027,271351,6613180,311700,10416110
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/06/2027,517470,11777408,436492,12641166
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/07/2027,365451,8764708,320343,10281552
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/08/2027,107628,2599206,129122,5694292
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/09/2027,322576,7639431,278833,9227943
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/10/2025,109084,5202328,246927,5786875
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/11/2025,119262,6829281,208685,5536639
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/12/2025,24910,3370064,101474,2729206
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/01/2026,0,2306625,2988,338417
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/02/2026,73325,3088742,209198,3987320
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/03/2026,69558,6028926,111060,2510372
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/04/2026,321221,9352519,334439,7775053
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/05/2026,72087,5306106,167883,5009233
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/06/2026,34700,4851209,60632,2029220
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/07/2026,96484,7604521,146046,3533685
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/08/2026,0,3616429,83535,1826624
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2026,179790,7334035,247102,5968145
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/10/2026,63170,5202328,209801,5786875
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/11/2026,73349,6829281,207521,5536639
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/12/2026,0,3370064,136312,2729206
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/01/2027,0,2306625,24629,338417
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/02/2027,27412,3088742,188615,3987320
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/03/2027,23645,6028926,78223,2510372
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/04/2027,275307,9352519,334785,7775053
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/05/2027,26174,5306106,199506,5009233
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/06/2027,0,4851209,78935,2029220
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/07/2027,50570,7604521,126572,3533685
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/08/2027,0,3616429,54546,1826624
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2027,133876,7334035,248655,5968145
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2025,236321,5998626,118187,2558300
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2025,172971,4548283,119250,2608505
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2025,38026,1293126,24074,783374
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2026,35595,1202076,64787,1031060
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2026,17701,848671,38065,790908
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2026,184688,4147227,167052,4269279
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2026,241360,6668763,142489,4166604
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2026,124226,3057450,126170,3053945
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2026,43867,1423078,61991,1486678
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2026,78077,2328745,90809,2418870
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2026,84446,1966894,75116,2475608
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2026,166193,4600694,54129,1799579
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2026,231584,5998626,118187,2611548
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2026,168233,4548283,119250,2538767
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2026,33288,1293126,24074,762430
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2027,30857,1202076,64787,1003494
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2027,12963,848671,38065,769763
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2027,179950,4147227,167052,4385553
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2027,236623,6668763,142489,4055210
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2027,119488,3057450,126170,3111702
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2027,39129,1423078,61991,1446932
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2027,73339,2328745,90809,2432802
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2027,79708,1966894,75116,2583131
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2027,161456,4600694,54129,1751467
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/10/2025,562991,13986045,333587,7903912
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/11/2025,0,0,60779,1377395
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/12/2025,105032,2199087,103348,2229958
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/01/2026,2863,0,91018,1684382
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/02/2026,0,0,23570,651223
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/03/2026,595062,17543350,157179,4533628
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/04/2026,118988,2785166,148216,3109059
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/05/2026,105601,2609633,151783,3269722
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/06/2026,177539,4341086,218015,5327828
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/07/2026,0,255017,91485,2045406
