Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2026,181468,5674231,308391,3389150
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/10/2026,175123,5635240,282306,3726441
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/11/2026,191262,5638764,293385,3723248
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/12/2026,192289,5685868,292990,3755161
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/01/2027,191548,5734771,286633,3785978
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/02/2027,192184,5766985,285214,3809759
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/03/2027,193331,5798834,281587,3822717
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/04/2027,194798,5838602,283567,3822046
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/05/2027,196439,5874215,283892,3806654
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/06/2027,198148,5899879,297920,3784760
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/07/2027,199040,5919826,303117,3763843
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/08/2027,200146,5938644,306115,3745795
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2027,201800,5958117,307309,3732395
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2025,160669,4249697,119926,2517420
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2025,121242,3054371,97018,2415469
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2025,106731,2490048,93207,2371242
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2026,106832,2456341,90892,2352259
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2026,111897,2742650,89718,2341892
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2026,118060,3248196,89290,2334629
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2026,118470,2716986,93419,2376180
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2026,114165,2713477,91459,2362463
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2026,111725,2473699,93913,2379795
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2026,112879,2727529,92702,2368818
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2026,116480,2927915,93940,2374984
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2026,116173,2691540,96602,2394581
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2026,116032,2844891,94612,2381341
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2026,116604,2778609,95676,2383317
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2026,116059,2734675,95668,2383583
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2027,116090,2761726,95627,2383457
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2027,116627,2827434,95513,2383222
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2027,117163,2872145,95363,2382959
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2027,117341,2838126,95203,2382693
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2027,117189,2812419,95111,2382644
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2027,117017,2800173,94982,2382522
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2027,117034,2827813,94917,2382500
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2027,117190,2850127,94843,2382429
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2027,117293,2843600,94816,2382403
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/10/2025,75598,6260590,86881,1496988
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/11/2025,83305,6109794,89498,1538701
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/12/2025,77353,5926692,91414,1549529
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/01/2026,87007,7421826,96042,1609543
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/02/2026,100489,10355930,102941,1706014
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/03/2026,102551,13239565,110388,1808606
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/04/2026,101029,14847663,116043,1888197
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/05/2026,101984,14850905,121055,1964044
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/06/2026,113548,16701039,128666,2080805
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/07/2026,109982,18255000,134297,2168847
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/08/2026,114152,22046765,141639,2281807
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/09/2026,101651,19881832,144532,2333758
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/10/2026,117668,23036133,152071,2465409
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/11/2026,115912,16622508,156152,2559357
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/12/2026,115240,14264912,160336,2656842
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/01/2027,117869,14521979,164486,2756960
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/02/2027,119685,14116309,168440,2857520
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/03/2027,121413,10269375,172115,2957548
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/04/2027,124726,5157592,175505,3056937
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/05/2027,127539,2082894,178680,3156004
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/06/2027,128594,1528945,181657,3254471
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/07/2027,128128,2170146,184345,3351315
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/08/2027,130331,3534659,186830,3447098
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/09/2027,132059,2458497,189053,3541095
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/10/2025,1184780,30553367,721212,15379625
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/11/2025,1094724,29995528,662348,14982758
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/12/2025,1059543,29544749,686844,15218118
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/01/2026,1074027,29825159,767798,16019831
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/02/2026,1065571,29365870,743475,15836490
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/03/2026,1086140,29491168,733676,15909246
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/04/2026,1140833,30451934,768081,16267171
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/05/2026,1200991,31845729,827994,16890211
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/06/2026,1231353,32834304,846887,17112126
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/07/2026,1181841,32033208,704886,16098623
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/08/2026,1177823,31595681,681404,16099616
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/09/2026,1181145,31342406,668215,16232988
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/10/2026,1216224,32033027,703570,16104831
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/11/2026,1206123,31963254,709195,16090268
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/12/2026,1199313,31825942,718696,16075573
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/01/2027,1196383,31691747,725351,16068203
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/02/2027,1196145,31581448,723194,16071336
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/03/2027,1199809,31559137,722422,16073453
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/04/2027,1204718,31607924,722139,16076709
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/05/2027,1207604,31666659,718336,16082899
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/06/2027,1207407,31679353,708974,16093685
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/07/2027,1205916,31640551,698192,16105527
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/08/2027,1207613,31631381,699312,16105832
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/09/2027,1209811,31651027,702657,16105844
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/10/2025,129503,7284870,18165,6026150
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/11/2025,142875,8081650,30255,5968076
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/12/2025,158882,9061409,34128,7350861
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/01/2026,176830,10210219,39062,8510464
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/02/2026,196264,11570304,45552,9499708
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/03/2026,217140,13068296,53188,10097117
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/04/2026,239335,14749690,67961,10493847
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/05/2026,262890,16611053,76952,10328388
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/06/2026,287812,18750819,92812,10168519
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/07/2026,314195,21059353,106360,9841062
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/08/2026,342124,23602220,119081,9459981
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/09/2026,371728,26415509,131461,9109417
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/10/2026,403119,29519430,145308,8861322
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/11/2026,436438,32964832,154533,8707543
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/12/2026,471778,36758372,163132,8528403
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/01/2027,509260,40924558,169133,8376219
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/02/2027,549013,45484803,173409,8235041
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/03/2027,591168,50455680,176176,8108275
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/04/2027,635857,55842118,177838,7995409
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/05/2027,683211,61634110,178857,7901743
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/06/2027,733354,67798023,179285,7820994
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/07/2027,786398,74270285,179474,7756352
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/08/2027,842437,80938626,179449,7703310
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/09/2027,901535,87634691,179315,7658550
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/10/2025,63886,4162782,66572,3955857
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/11/2025,52271,3101336,44343,2565772
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/12/2025,88964,5717877,54861,2839757
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/01/2026,108907,6828113,85755,3601358
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/02/2026,114523,6935042,86532,4229616
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/03/2026,125711,7745050,74646,4157288
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/04/2026,137112,8730516,80723,3997542
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/05/2026,159451,9965882,75082,4153645
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/06/2026,162470,10198913,79190,4111800
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/07/2026,159057,10457538,84930,4176089
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/08/2026,173239,11659915,76492,4315064
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/09/2026,179038,12060779,74701,4198769
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/10/2026,169814,11768392,82261,4080198
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/11/2026,168581,12179103,84024,4158190
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/12/2026,172304,12734741,80981,4235818
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/01/2027,165909,12359200,79989,4224861
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/02/2027,157789,12154816,82443,4199927
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/03/2027,154941,12383207,83510,4206881
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/04/2027,151522,12226913,82167,4238345
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/05/2027,145859,11865672,81812,4256554
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/06/2027,139902,11673801,81803,4256190
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/07/2027,136954,11609153,82323,4256959
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/08/2027,135467,11416712,82864,4257354
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/09/2027,132070,11090066,82332,4259209
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/10/2025,569816,28923831,269153,14192507
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/11/2025,562610,23426721,221126,11251260
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/12/2025,610408,22549257,209098,10935852
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/01/2026,669460,24506058,171517,9330948
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/02/2026,713968,25346292,187548,10042739
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/03/2026,778202,28203880,200054,10505974
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/04/2026,867725,33074894,185333,9783981
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/05/2026,924049,34066579,201061,10468765
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/06/2026,986527,36077436,201113,10353040
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/07/2026,1055566,38915370,198969,10145056
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/08/2026,1104049,39606195,212542,10754359
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/09/2026,1143104,40056577,223191,11186269
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/10/2026,1170711,40162717,233246,11589194
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/11/2026,1214334,42089376,225315,11212673
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/12/2026,1251022,43023492,225316,11196563
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/01/2027,1284096,43564401,227112,11212468
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/02/2027,1313767,43965214,231407,11317621
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/03/2027,1339222,44142602,234023,11364110
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/04/2027,1361660,44287370,235842,11390256
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/05/2027,1382902,44563585,238821,11460691
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/06/2027,1401547,44668272,240610,11486982
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/07/2027,1418610,44750216,242635,11526771
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/08/2027,1435045,44900217,244911,11577781
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/09/2027,1449968,44953367,246286,11594510
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/10/2025,54889,2010139,21635,889158
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/11/2025,56096,2233029,19783,815950
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/12/2025,57818,2333282,22683,916814
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/01/2026,57747,2342493,22079,878263
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/02/2026,56817,2319151,20723,816315
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/03/2026,55847,2295376,18937,739627
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/04/2026,54853,2280153,17778,692372
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/05/2026,55544,2293651,17575,685468
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/06/2026,57574,2328540,18294,717223
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/07/2026,60860,2379276,19495,769058
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/08/2026,65117,2439039,20642,818143
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/09/2026,69943,2501503,21327,846361
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/10/2026,74918,2561833,21405,846417
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/11/2026,75184,2575558,21210,836099
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/12/2026,74886,2577711,20794,817062
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/01/2027,74296,2575463,20432,801227
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/02/2027,73800,2573592,20236,793104
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/03/2027,73656,2574179,20246,794214
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/04/2027,73973,2577521,20404,801676
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/05/2027,74774,2583051,20614,811134
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/06/2027,75868,2589506,20787,818598
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/07/2027,77041,2595747,20873,821969
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/08/2027,78075,2600924,20868,821270
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/09/2027,78794,2604558,20803,818029
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/10/2025,106535,1410026,27713,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/11/2025,158535,2096258,20964,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/12/2025,222983,2881985,22337,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/01/2026,303690,4173550,22894,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/02/2026,392293,5799322,25032,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/03/2026,486327,7859122,26860,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/04/2026,589857,10712089,25760,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/05/2026,676036,13485308,27807,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/06/2026,744579,16497814,29338,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/07/2026,787981,19634833,30762,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/08/2026,801999,22727177,32174,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/09/2026,787024,25563191,33605,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/10/2026,748319,27916375,35066,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/11/2026,700260,29659833,35552,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/12/2026,648658,30612421,36477,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/01/2027,599937,30749580,37323,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/02/2027,557663,30189484,38141,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/03/2027,522482,29135848,38873,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/04/2027,493467,27829364,39546,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/05/2027,469409,26482268,40266,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/06/2027,449030,25209622,40903,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/07/2027,431738,24059498,41496,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/08/2027,417418,23026590,42048,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/09/2027,406158,22085871,42560,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/10/2025,0,0,20416,170083
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/11/2025,16498,2937335,36994,1194508
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/12/2025,52326,4849412,46211,1578778
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/01/2026,46976,4295352,50953,1797656
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/02/2026,38055,3842236,53936,1976143
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/03/2026,44755,4108231,55313,1955679
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/04/2026,43590,5254516,57316,1985612
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/05/2026,44069,5773674,59134,2005262
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/06/2026,51708,6034669,60504,2076642
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/07/2026,65853,6461030,61246,2092918
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/08/2026,76620,7238342,62147,2050414
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/09/2026,83520,8198025,63744,2075034
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/10/2026,74701,9254173,65878,2400992
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/11/2026,101241,9739542,65314,2270681
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/12/2026,115134,11455708,65969,2288370
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/01/2027,115560,13025938,66710,2334172
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/02/2027,120370,14717220,67274,2384117
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/03/2027,128358,17343639,67708,2435060
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/04/2027,130682,20690363,68055,2476602
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/05/2027,132062,24236859,68355,2517650
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/06/2027,133576,28083088,68594,2556634
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/07/2027,133232,29986287,68782,2595915
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/08/2027,132200,28029047,68943,2631543
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/09/2027,133711,22976034,69096,2663423
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/10/2025,99674,3625874,106467,3507661
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/11/2025,144291,5631779,181069,3085331
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/12/2025,157876,6403596,129672,2480347
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/01/2026,153918,6299033,45669,2629389
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/02/2026,176409,7169285,93583,3173682
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/03/2026,189555,7863158,113699,3245680
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/04/2026,189925,8146468,82902,2983670
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/05/2026,184018,8190906,59953,2841165
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/06/2026,177133,8188793,54268,2826166
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/07/2026,165142,7959082,45987,2771203
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/08/2026,152622,7654058,35014,2678375
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/09/2026,143342,7438826,35405,2643729
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/10/2026,132046,7108102,49071,2649005
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/11/2026,120984,6764454,57650,2621216
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/12/2026,110046,6382347,53893,2620411
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/01/2027,100890,5989998,60004,2645357
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/02/2027,95228,5649449,92416,2667543
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/03/2027,92145,5368557,100803,2676266
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/04/2027,91262,5136477,89377,2684383
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/05/2027,92667,4954731,85147,2696938
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/06/2027,96324,4832672,84939,2705685
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/07/2027,101716,4772444,79114,2706885
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 7,01/08/2027,108467,4778065,71045,2705223
