Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIACIDO SUSPENSION,Cliente 3,01/09/2026,33056,1773514,54132,3597675
ANTIACIDO SUSPENSION,Cliente 3,01/10/2026,94373,4562923,108446,5974784
ANTIACIDO SUSPENSION,Cliente 3,01/11/2026,42468,2874722,24150,2189200
ANTIACIDO SUSPENSION,Cliente 3,01/12/2026,113454,6654078,55454,3683138
ANTIACIDO SUSPENSION,Cliente 3,01/01/2027,250365,14228477,188846,10682435
ANTIACIDO SUSPENSION,Cliente 3,01/02/2027,87742,5916249,69160,5070368
ANTIACIDO SUSPENSION,Cliente 3,01/03/2027,66242,2828205,107429,6087216
ANTIACIDO SUSPENSION,Cliente 3,01/04/2027,233760,12576219,87237,5016681
ANTIACIDO SUSPENSION,Cliente 3,01/05/2027,22511,1693543,18094,1921514
ANTIACIDO SUSPENSION,Cliente 3,01/06/2027,84413,5039261,26907,2370224
ANTIACIDO SUSPENSION,Cliente 3,01/07/2027,252656,12858376,216798,11157696
ANTIACIDO SUSPENSION,Cliente 3,01/08/2027,0,0,4919,1451445
ANTIACIDO SUSPENSION,Cliente 3,01/09/2027,35518,1960746,57569,3976583
ANTIACIDO SUSPENSION,Cliente 4,01/10/2025,33896,1855957,31930,1721497
ANTIACIDO SUSPENSION,Cliente 4,01/11/2025,85341,3864818,83871,3762192
ANTIACIDO SUSPENSION,Cliente 4,01/12/2025,9175,849467,8206,778888
ANTIACIDO SUSPENSION,Cliente 4,01/01/2026,16121,1203402,14962,1123356
ANTIACIDO SUSPENSION,Cliente 4,01/02/2026,9939,894251,8588,804739
ANTIACIDO SUSPENSION,Cliente 4,01/03/2026,137579,6648994,8557,805233
ANTIACIDO SUSPENSION,Cliente 4,01/04/2026,186944,8993856,150624,7086643
ANTIACIDO SUSPENSION,Cliente 4,01/05/2026,28441,1966367,10836,903926
ANTIACIDO SUSPENSION,Cliente 4,01/06/2026,11170,932695,10810,903862
ANTIACIDO SUSPENSION,Cliente 4,01/07/2026,12439,1079911,8754,860256
ANTIACIDO SUSPENSION,Cliente 4,01/08/2026,12632,1092536,8754,863309
ANTIACIDO SUSPENSION,Cliente 4,01/09/2026,138074,6119105,134010,5880624
ANTIACIDO SUSPENSION,Cliente 4,01/10/2026,39269,2168847,35012,1920794
ANTIACIDO SUSPENSION,Cliente 4,01/11/2026,90714,4177708,86953,3961489
ANTIACIDO SUSPENSION,Cliente 4,01/12/2026,14548,1162357,11288,978185
ANTIACIDO SUSPENSION,Cliente 4,01/01/2027,21495,1516292,18044,1322653
ANTIACIDO SUSPENSION,Cliente 4,01/02/2027,15312,1207141,11670,1004037
ANTIACIDO SUSPENSION,Cliente 4,01/03/2027,142953,6961884,11639,1004530
ANTIACIDO SUSPENSION,Cliente 4,01/04/2027,192317,9306746,153706,7285940
ANTIACIDO SUSPENSION,Cliente 4,01/05/2027,33814,2279257,13918,1103223
ANTIACIDO SUSPENSION,Cliente 4,01/06/2027,16543,1245585,13892,1103160
ANTIACIDO SUSPENSION,Cliente 4,01/07/2027,17813,1392800,11836,1059553
ANTIACIDO SUSPENSION,Cliente 4,01/08/2027,18006,1405426,11836,1062607
ANTIACIDO SUSPENSION,Cliente 4,01/09/2027,143447,6431995,137092,6079922
ANTIACIDO SUSPENSION,Cliente 5,01/10/2025,48973,2576652,28472,1305636
ANTIACIDO SUSPENSION,Cliente 5,01/11/2025,61610,3256847,28464,1521918
ANTIACIDO SUSPENSION,Cliente 5,01/12/2025,73775,3843508,31166,1156413
ANTIACIDO SUSPENSION,Cliente 5,01/01/2026,80378,4275679,24580,1250299
ANTIACIDO SUSPENSION,Cliente 5,01/02/2026,34133,1787891,31480,1005343
ANTIACIDO SUSPENSION,Cliente 5,01/03/2026,52501,2588734,18952,770507
ANTIACIDO SUSPENSION,Cliente 5,01/04/2026,15058,1060613,6436,1103434
ANTIACIDO SUSPENSION,Cliente 5,01/05/2026,85743,4939645,65848,3523559
ANTIACIDO SUSPENSION,Cliente 5,01/06/2026,20228,1349014,13931,1147908
ANTIACIDO SUSPENSION,Cliente 5,01/07/2026,15958,1188158,15620,851078
ANTIACIDO SUSPENSION,Cliente 5,01/08/2026,21442,1489867,19525,759564
ANTIACIDO SUSPENSION,Cliente 5,01/09/2026,39204,2351554,22497,1011976
ANTIACIDO SUSPENSION,Cliente 5,01/10/2026,54399,3096007,30369,1377826
ANTIACIDO SUSPENSION,Cliente 5,01/11/2026,67035,3776202,30361,1594108
ANTIACIDO SUSPENSION,Cliente 5,01/12/2026,79201,4362863,33063,1228603
ANTIACIDO SUSPENSION,Cliente 5,01/01/2027,85804,4795034,26477,1322489
ANTIACIDO SUSPENSION,Cliente 5,01/02/2027,39559,2307246,33377,1077533
ANTIACIDO SUSPENSION,Cliente 5,01/03/2027,57927,3108089,20849,842697
ANTIACIDO SUSPENSION,Cliente 5,01/04/2027,20484,1579967,8333,1175624
ANTIACIDO SUSPENSION,Cliente 5,01/05/2027,91169,5459000,67745,3595749
ANTIACIDO SUSPENSION,Cliente 5,01/06/2027,25654,1868369,15828,1220098
ANTIACIDO SUSPENSION,Cliente 5,01/07/2027,21384,1707513,17517,923268
ANTIACIDO SUSPENSION,Cliente 5,01/08/2027,26868,2009222,21422,831754
ANTIACIDO SUSPENSION,Cliente 5,01/09/2027,44630,2870909,24394,1084166
ANTIACIDO SUSPENSION,Cliente 6,01/10/2025,10759,682317,8539,525608
ANTIACIDO SUSPENSION,Cliente 6,01/11/2025,7178,468428,6097,375631
ANTIACIDO SUSPENSION,Cliente 6,01/12/2025,20714,1282641,15390,933679
ANTIACIDO SUSPENSION,Cliente 6,01/01/2026,15519,979988,8264,564056
ANTIACIDO SUSPENSION,Cliente 6,01/02/2026,2249,239029,1225,144433
ANTIACIDO SUSPENSION,Cliente 6,01/03/2026,15436,933307,8405,537260
ANTIACIDO SUSPENSION,Cliente 6,01/04/2026,26250,1637561,925,128970
ANTIACIDO SUSPENSION,Cliente 6,01/05/2026,37047,2240970,34307,2048798
ANTIACIDO SUSPENSION,Cliente 6,01/06/2026,4707,349187,4651,302510
ANTIACIDO SUSPENSION,Cliente 6,01/07/2026,7952,578368,5481,372869
ANTIACIDO SUSPENSION,Cliente 6,01/08/2026,51494,3113390,45510,2696913
ANTIACIDO SUSPENSION,Cliente 6,01/09/2026,9892,677285,7068,459615
ANTIACIDO SUSPENSION,Cliente 6,01/10/2026,11733,778008,9369,597234
ANTIACIDO SUSPENSION,Cliente 6,01/11/2026,8152,564119,6927,447257
ANTIACIDO SUSPENSION,Cliente 6,01/12/2026,21687,1378331,16221,1005305
ANTIACIDO SUSPENSION,Cliente 6,01/01/2027,16492,1075678,9095,635682
ANTIACIDO SUSPENSION,Cliente 6,01/02/2027,3222,334720,2056,216059
ANTIACIDO SUSPENSION,Cliente 6,01/03/2027,16410,1028998,9235,608886
ANTIACIDO SUSPENSION,Cliente 6,01/04/2027,27223,1733252,1755,200596
ANTIACIDO SUSPENSION,Cliente 6,01/05/2027,38020,2336661,35137,2120424
ANTIACIDO SUSPENSION,Cliente 6,01/06/2027,5680,444877,5481,374136
ANTIACIDO SUSPENSION,Cliente 6,01/07/2027,8925,674059,6311,444495
ANTIACIDO SUSPENSION,Cliente 6,01/08/2027,52467,3209081,46340,2768539
ANTIACIDO SUSPENSION,Cliente 6,01/09/2027,10865,772976,7898,531241
ANTIACIDO SUSPENSION,Cliente 7,01/10/2025,82168,4383072,53249,2713257
ANTIACIDO SUSPENSION,Cliente 7,01/11/2025,59018,3351315,26891,1488898
ANTIACIDO SUSPENSION,Cliente 7,01/12/2025,5594,571653,0,0
ANTIACIDO SUSPENSION,Cliente 7,01/01/2026,38738,2076806,27450,1465419
ANTIACIDO SUSPENSION,Cliente 7,01/02/2026,26276,1528078,16276,996638
ANTIACIDO SUSPENSION,Cliente 7,01/03/2026,68609,4031289,47473,2934179
ANTIACIDO SUSPENSION,Cliente 7,01/04/2026,43356,2590919,20850,1305894
ANTIACIDO SUSPENSION,Cliente 7,01/05/2026,45269,2917498,10242,880222
ANTIACIDO SUSPENSION,Cliente 7,01/06/2026,38697,2479982,0,113785
ANTIACIDO SUSPENSION,Cliente 7,01/07/2026,77116,4332778,44125,2426415
ANTIACIDO SUSPENSION,Cliente 7,01/08/2026,52752,3176851,20271,1394205
ANTIACIDO SUSPENSION,Cliente 7,01/09/2026,31790,2020088,14328,1047405
ANTIACIDO SUSPENSION,Cliente 7,01/10/2026,84572,4582876,52309,2723384
ANTIACIDO SUSPENSION,Cliente 7,01/11/2026,61422,3551120,25951,1499025
ANTIACIDO SUSPENSION,Cliente 7,01/12/2026,7998,771457,0,0
ANTIACIDO SUSPENSION,Cliente 7,01/01/2027,41142,2276611,26510,1475546
ANTIACIDO SUSPENSION,Cliente 7,01/02/2027,28681,1727883,15336,1006764
ANTIACIDO SUSPENSION,Cliente 7,01/03/2027,71013,4231093,46533,2944306
ANTIACIDO SUSPENSION,Cliente 7,01/04/2027,45760,2790724,19910,1316020
ANTIACIDO SUSPENSION,Cliente 7,01/05/2027,47673,3117303,9301,890348
ANTIACIDO SUSPENSION,Cliente 7,01/06/2027,41101,2679787,0,123911
ANTIACIDO SUSPENSION,Cliente 7,01/07/2027,79520,4532583,43185,2436541
ANTIACIDO SUSPENSION,Cliente 7,01/08/2027,55156,3376656,19331,1404331
ANTIACIDO SUSPENSION,Cliente 7,01/09/2027,34194,2219893,13388,1057532
ANTIACIDO SUSPENSION,Cliente 8,01/10/2025,59228,3209004,49204,2925857
ANTIACIDO SUSPENSION,Cliente 8,01/11/2025,34189,2052767,34416,1784697
ANTIACIDO SUSPENSION,Cliente 8,01/12/2025,40351,2301930,38634,2057364
ANTIACIDO SUSPENSION,Cliente 8,01/01/2026,30777,1900721,41800,1675810
ANTIACIDO SUSPENSION,Cliente 8,01/02/2026,43353,2427679,51602,2222133
ANTIACIDO SUSPENSION,Cliente 8,01/03/2026,73210,3727802,63272,3477733
ANTIACIDO SUSPENSION,Cliente 8,01/04/2026,31220,1955167,48248,1746283
ANTIACIDO SUSPENSION,Cliente 8,01/05/2026,55487,3304665,43143,2561571
ANTIACIDO SUSPENSION,Cliente 8,01/06/2026,43781,2588565,37784,2405654
ANTIACIDO SUSPENSION,Cliente 8,01/07/2026,33995,2147867,46789,1964946
ANTIACIDO SUSPENSION,Cliente 8,01/08/2026,28083,1855790,36843,1638851
ANTIACIDO SUSPENSION,Cliente 8,01/09/2026,43731,2609667,49852,2337408
ANTIACIDO SUSPENSION,Cliente 8,01/10/2026,62820,3461367,55445,3180791
ANTIACIDO SUSPENSION,Cliente 8,01/11/2026,37781,2305131,40657,2039631
ANTIACIDO SUSPENSION,Cliente 8,01/12/2026,43943,2554293,44875,2312298
ANTIACIDO SUSPENSION,Cliente 8,01/01/2027,34369,2153085,48041,1930744
ANTIACIDO SUSPENSION,Cliente 8,01/02/2027,46945,2680043,57842,2477067
ANTIACIDO SUSPENSION,Cliente 8,01/03/2027,76802,3980166,69513,3732668
ANTIACIDO SUSPENSION,Cliente 8,01/04/2027,34812,2207531,54489,2001217
ANTIACIDO SUSPENSION,Cliente 8,01/05/2027,59079,3557029,49384,2816505
ANTIACIDO SUSPENSION,Cliente 8,01/06/2027,47373,2840928,44025,2660588
ANTIACIDO SUSPENSION,Cliente 8,01/07/2027,37587,2400231,53029,2219881
ANTIACIDO SUSPENSION,Cliente 8,01/08/2027,31675,2108154,43084,1893785
ANTIACIDO SUSPENSION,Cliente 8,01/09/2027,47323,2862031,56093,2592342
ANTIACIDO SUSPENSION,Cliente 9,01/10/2025,125992,6700119,85928,4452376
ANTIACIDO SUSPENSION,Cliente 9,01/11/2025,746,488974,0,0
ANTIACIDO SUSPENSION,Cliente 9,01/12/2025,0,345400,0,0
ANTIACIDO SUSPENSION,Cliente 9,01/01/2026,18322,1435007,4840,620547
ANTIACIDO SUSPENSION,Cliente 9,01/02/2026,22722,1766669,7195,839075
ANTIACIDO SUSPENSION,Cliente 9,01/03/2026,127218,7133128,28040,1877311
ANTIACIDO SUSPENSION,Cliente 9,01/04/2026,43711,2680869,39623,2401968
ANTIACIDO SUSPENSION,Cliente 9,01/05/2026,26904,1961964,6025,811749
ANTIACIDO SUSPENSION,Cliente 9,01/06/2026,30301,2107899,0,372632
ANTIACIDO SUSPENSION,Cliente 9,01/07/2026,99267,5575186,59879,3290468
ANTIACIDO SUSPENSION,Cliente 9,01/08/2026,28210,2180733,93,608944
ANTIACIDO SUSPENSION,Cliente 9,01/09/2026,17265,1357787,0,354870
ANTIACIDO SUSPENSION,Cliente 9,01/10/2026,125637,6807819,82166,4361086
ANTIACIDO SUSPENSION,Cliente 9,01/11/2026,391,596673,0,0
ANTIACIDO SUSPENSION,Cliente 9,01/12/2026,0,453100,0,0
ANTIACIDO SUSPENSION,Cliente 9,01/01/2027,17968,1542707,1078,529258
ANTIACIDO SUSPENSION,Cliente 9,01/02/2027,22367,1874369,3432,747786
ANTIACIDO SUSPENSION,Cliente 9,01/03/2027,126863,7240828,24277,1786022
ANTIACIDO SUSPENSION,Cliente 9,01/04/2027,43356,2788569,35861,2310678
ANTIACIDO SUSPENSION,Cliente 9,01/05/2027,26549,2069664,2263,720460
ANTIACIDO SUSPENSION,Cliente 9,01/06/2027,29947,2215599,0,281342
ANTIACIDO SUSPENSION,Cliente 9,01/07/2027,98912,5682886,56116,3199179
ANTIACIDO SUSPENSION,Cliente 9,01/08/2027,27855,2288432,0,517655
ANTIACIDO SUSPENSION,Cliente 9,01/09/2027,16910,1465487,0,263581
ANTIACIDO SUSPENSION,Cliente Otros,01/10/2025,52362,2827517,57185,3334178
ANTIACIDO SUSPENSION,Cliente Otros,01/11/2025,35396,1808439,30713,1948076
ANTIACIDO SUSPENSION,Cliente Otros,01/12/2025,33022,1505606,33440,1990470
ANTIACIDO SUSPENSION,Cliente Otros,01/01/2026,79604,4058381,47539,2873795
ANTIACIDO SUSPENSION,Cliente Otros,01/02/2026,36927,1850419,34981,2162555
ANTIACIDO SUSPENSION,Cliente Otros,01/03/2026,71668,3768837,24873,1793438
ANTIACIDO SUSPENSION,Cliente Otros,01/04/2026,112440,6516060,81333,5128208
ANTIACIDO SUSPENSION,Cliente Otros,01/05/2026,73818,3875886,77425,4642303
ANTIACIDO SUSPENSION,Cliente Otros,01/06/2026,47351,2137976,45731,2897974
ANTIACIDO SUSPENSION,Cliente Otros,01/07/2026,64054,3074866,81590,4418810
ANTIACIDO SUSPENSION,Cliente Otros,01/08/2026,33932,1918962,52973,3420597
ANTIACIDO SUSPENSION,Cliente Otros,01/09/2026,22647,1091446,21879,1779500
ANTIACIDO SUSPENSION,Cliente Otros,01/10/2026,36200,1692258,52076,3250316
ANTIACIDO SUSPENSION,Cliente Otros,01/11/2026,19235,673180,25604,1864213
ANTIACIDO SUSPENSION,Cliente Otros,01/12/2026,16860,370347,28331,1906608
ANTIACIDO SUSPENSION,Cliente Otros,01/01/2027,63443,2923122,42429,2789932
ANTIACIDO SUSPENSION,Cliente Otros,01/02/2027,20766,715160,29872,2078692
ANTIACIDO SUSPENSION,Cliente Otros,01/03/2027,55507,2633578,19764,1709576
ANTIACIDO SUSPENSION,Cliente Otros,01/04/2027,96278,5380801,76224,5044345
ANTIACIDO SUSPENSION,Cliente Otros,01/05/2027,57656,2740626,72316,4558440
ANTIACIDO SUSPENSION,Cliente Otros,01/06/2027,31190,1002716,40622,2814111
ANTIACIDO SUSPENSION,Cliente Otros,01/07/2027,47893,1939606,76481,4334947
ANTIACIDO SUSPENSION,Cliente Otros,01/08/2027,17771,783702,47864,3336735
ANTIACIDO SUSPENSION,Cliente Otros,01/09/2027,6486,0,16769,1695638
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/10/2025,448793,12776468,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/11/2025,314261,1013535,846712,14622844
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/12/2025,0,0,192765,5532646
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/01/2026,1439911,30297114,204528,4835675
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/02/2026,0,0,258798,7167238
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/03/2026,1395912,26419203,418176,7636205
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/04/2026,934527,27486029,475578,13326406
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/05/2026,0,0,290872,6904050
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/06/2026,0,0,330347,7517743
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/07/2026,818149,10906735,1167044,20144410
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/08/2026,48190,0,197275,4814783
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/09/2026,246406,0,139160,4394169
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/10/2026,330160,2347971,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/11/2026,195628,0,798779,12674010
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/12/2026,0,0,144832,3583813
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/01/2027,1321278,19868617,156595,2886842
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/02/2027,0,0,210865,5218404
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/03/2027,1277279,15990706,370243,5687371
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/04/2027,815893,17057532,427646,11377572
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/05/2027,0,0,242939,4955216
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/06/2027,0,0,282414,5568909
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/07/2027,699516,478238,1119111,18195577
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/08/2027,0,0,149342,2865949
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/09/2027,127773,0,91227,2445336
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/10/2025,293133,7806485,720616,17214148
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/11/2025,68478,4518867,463457,13114818
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/12/2025,666808,17891680,271508,8313910
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/01/2026,366149,13124852,506852,14984953
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/02/2026,373195,10033278,335690,8513012
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/03/2026,701681,20034320,93525,4578745
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/04/2026,316894,15870582,441180,15029019
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/05/2026,58421,4563244,421254,11808044
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/06/2026,45332,6903449,166937,7576686
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/07/2026,739663,20831954,551471,16054162
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/08/2026,0,0,193501,7328277
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/09/2026,196482,9344360,607701,16210341
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/10/2026,214151,8284220,722293,17877435
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/11/2026,0,4996602,465134,13778105
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/12/2026,587827,18369415,273185,8977197
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/01/2027,287167,13602587,508529,15648240
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/02/2027,294214,10511013,337367,9176298
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/03/2027,622700,20512054,95202,5242031
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/04/2027,237913,16348317,442857,15692305
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/05/2027,0,5040979,422931,12471330
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/06/2027,0,7381184,168614,8239973
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/07/2027,660682,21309689,553148,16717448
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/08/2027,0,0,195178,7991564
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/09/2027,117501,9822095,609378,16873628
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/10/2025,1703189,41454570,1660880,40742744
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/11/2025,2943635,72200140,958065,23296386
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/12/2025,0,0,292180,10110858
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/01/2026,2434478,63878300,1014117,26117921
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/02/2026,0,0,577920,17048896
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/03/2026,0,0,128182,8328018
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/04/2026,3659294,99355470,908224,30024313
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/05/2026,74369,8055970,1008206,23383153
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/06/2026,0,6653184,413748,15002052
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/07/2026,1478209,53146610,952450,29284406
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/08/2026,1174693,31340766,901489,23425665
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/09/2026,0,583126,79138,8491037
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/10/2026,1741643,48245431,1676885,42159355
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/11/2026,2982089,78991001,974070,24712997
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/12/2026,0,955740,308186,11527469
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/01/2027,2472932,70669162,1030122,27534532
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/02/2027,0,4924877,593926,18465507
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/03/2027,0,3086751,144187,9744629
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/04/2027,3697747,106146331,924229,31440924
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/05/2027,112823,14846832,1024211,24799764
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/06/2027,0,13444045,429753,16418663
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/07/2027,1516663,59937472,968455,30701017
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/08/2027,1213147,38131627,917494,24842276
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/09/2027,0,7373987,95143,9907648
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/10/2025,186503,13375956,616659,15981928
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/11/2025,330064,21737668,844478,28189621
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/12/2025,768800,30621575,1335460,40312249
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/01/2026,184963,13322973,722150,16112231
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/02/2026,416431,17366663,850995,18111812
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/03/2026,387428,19218683,777611,18776412
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/04/2026,462679,21880484,970787,23783180
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/05/2026,730222,33057617,1263542,40815970
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/06/2026,881006,23648874,1525376,24740039
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/07/2026,497661,19176363,1198167,21807953
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/08/2026,376752,34480687,987456,43537534
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/09/2026,138258,19822227,941326,27065180
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/10/2026,187228,18954761,972200,24264068
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/11/2026,330790,27316473,1200019,36471761
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/12/2026,769526,36200380,1691002,48594389
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/01/2027,185689,18901777,1077692,24394371
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/02/2027,417157,22945467,1206537,26393951
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/03/2027,388154,24797488,1133152,27058552
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/04/2027,463405,27459289,1326329,32065319
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/05/2027,730948,38636422,1619084,49098110
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/06/2027,881732,29227679,1880918,33022179
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/07/2027,498387,24755168,1553709,30090092
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/08/2027,377478,40059492,1342997,51819674
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/09/2027,138984,25401032,1296868,35347319
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/10/2025,862085,22509106,812588,21017334
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/11/2025,685776,18723902,651570,17636765
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/12/2025,1223504,28136854,720752,18082885
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/01/2026,754016,19683745,641937,16991804
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/02/2026,763834,19876851,606462,16230731
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/03/2026,724751,18881544,592284,15746286
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/04/2026,738073,19873239,663047,17747524
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/05/2026,1256347,29199268,979019,22900913
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/06/2026,1031415,26794941,859724,22294110
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/07/2026,1096965,27128562,893421,22439274
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/08/2026,1104459,27951550,822016,20676470
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/09/2026,1039414,26062110,882785,21959540
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/10/2026,990360,25751732,916256,23675816
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/11/2026,814051,21966527,755238,20295248
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/12/2026,1351778,31379480,824420,20741368
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/01/2027,882291,22926371,745605,19650287
